Date,State,Confirmed,Recovered,Deaths,State_Code,Active,Week,Month,Year
2020-04-20,Punjab,219,31,16,3,172,WK 16-2020,Apr-2020,2020
2020-04-20,Rajasthan,1478,183,14,8,1281,WK 16-2020,Apr-2020,2020
2020-04-20,Sikkim,0,0,0,11,0,WK 16-2020,Apr-2020,2020
2020-04-20,Tamil Nadu,1477,411,15,33,1051,WK 16-2020,Apr-2020,2020
2020-04-20,Telangana,873,190,21,36,662,WK 16-2020,Apr-2020,2020
2020-04-20,Tripura,2,1,0,16,1,WK 16-2020,Apr-2020,2020
2020-04-20,Uttar Pradesh,1176,129,17,9,1030,WK 16-2020,Apr-2020,2020
2020-04-20,Uttarakhand,44,11,0,5,33,WK 16-2020,Apr-2020,2020
2020-04-20,West Bengal,339,66,12,19,261,WK 16-2020,Apr-2020,2020
2020-04-21,Andaman & Nicobar Island,16,11,0,35,5,WK 16-2020,Apr-2020,2020
2020-04-21,Andhra Pradesh,757,96,22,28,639,WK 16-2020,Apr-2020,2020
2020-04-21,Arunanchal Pradesh,1,1,0,12,0,WK 16-2020,Apr-2020,2020
2020-04-21,Assam,35,19,1,18,15,WK 16-2020,Apr-2020,2020
2020-04-21,Bihar,114,42,2,10,70,WK 16-2020,Apr-2020,2020
2020-04-21,Chandigarh,26,13,0,4,13,WK 16-2020,Apr-2020,2020
2020-04-21,Chhattisgarh,36,25,0,22,11,WK 16-2020,Apr-2020,2020
2020-04-21,Dadara & Nagar Havelli,0,0,0,26,0,WK 16-2020,Apr-2020,2020
2020-04-21,Daman & Diu,0,0,0,25,0,WK 16-2020,Apr-2020,2020
2020-04-21,NCT of Delhi,2081,431,47,7,1603,WK 16-2020,Apr-2020,2020
2020-04-21,Goa,7,7,0,30,0,WK 16-2020,Apr-2020,2020
2020-04-21,Gujarat,2066,131,77,24,1858,WK 16-2020,Apr-2020,2020
2020-04-21,Haryana,254,127,3,6,124,WK 16-2020,Apr-2020,2020
2020-04-21,Himachal Pradesh,39,16,1,2,22,WK 16-2020,Apr-2020,2020
2020-04-21,Jammu & Kashmir,368,71,5,1,292,WK 16-2020,Apr-2020,2020
2020-04-21,Jharkhand,46,0,2,20,44,WK 16-2020,Apr-2020,2020
2020-04-21,Karnataka,415,114,17,29,284,WK 16-2020,Apr-2020,2020
2020-04-21,Kerala,408,291,3,32,114,WK 16-2020,Apr-2020,2020
2020-04-21,Ladakh,18,14,0,37,4,WK 16-2020,Apr-2020,2020
2020-04-21,Lakshadweep,0,0,0,31,0,WK 16-2020,Apr-2020,2020
2020-04-21,Madhya Pradesh,1540,127,76,23,1337,WK 16-2020,Apr-2020,2020
2020-04-21,Maharashtra,4669,572,232,27,3865,WK 16-2020,Apr-2020,2020
2020-04-21,Manipur,2,2,0,14,0,WK 16-2020,Apr-2020,2020
2020-04-21,Meghalaya,11,0,1,17,10,WK 16-2020,Apr-2020,2020
2020-04-21,Mizoram,1,0,0,15,1,WK 16-2020,Apr-2020,2020
2020-04-21,Nagaland,0,0,0,13,0,WK 16-2020,Apr-2020,2020
2020-04-21,Odisha,74,24,1,21,49,WK 16-2020,Apr-2020,2020
2020-04-21,Puducherry,7,3,0,34,4,WK 16-2020,Apr-2020,2020
2020-04-21,Punjab,245,39,16,3,190,WK 16-2020,Apr-2020,2020
2020-04-21,Rajasthan,1576,205,25,8,1346,WK 16-2020,Apr-2020,2020
2020-04-21,Sikkim,0,0,0,11,0,WK 16-2020,Apr-2020,2020
2020-04-21,Tamil Nadu,1520,457,17,33,1046,WK 16-2020,Apr-2020,2020
2020-04-21,Telangana,919,190,23,36,706,WK 16-2020,Apr-2020,2020
2020-04-21,Tripura,2,1,0,16,1,WK 16-2020,Apr-2020,2020
2020-04-21,Uttar Pradesh,1294,140,20,9,1134,WK 16-2020,Apr-2020,2020
2020-04-21,Uttarakhand,46,18,0,5,28,WK 16-2020,Apr-2020,2020
2020-04-21,West Bengal,392,73,12,19,307,WK 16-2020,Apr-2020,2020
2020-04-23,Andaman & Nicobar Island,18,11,0,35,7,WK 16-2020,Apr-2020,2020
2020-04-23,Andhra Pradesh,895,141,27,28,727,WK 16-2020,Apr-2020,2020
2020-04-23,Arunanchal Pradesh,1,1,0,12,0,WK 16-2020,Apr-2020,2020
2020-04-23,Assam,35,19,1,18,15,WK 16-2020,Apr-2020,2020
2020-04-23,Bihar,148,46,2,10,100,WK 16-2020,Apr-2020,2020
2020-04-23,Chandigarh,27,14,0,4,13,WK 16-2020,Apr-2020,2020
2020-04-23,Chhattisgarh,36,28,0,22,8,WK 16-2020,Apr-2020,2020
2020-04-23,Dadara & Nagar Havelli,0,0,0,26,0,WK 16-2020,Apr-2020,2020
2020-04-23,Daman & Diu,0,0,0,25,0,WK 16-2020,Apr-2020,2020
2020-04-23,NCT of Delhi,2248,724,48,7,1476,WK 16-2020,Apr-2020,2020
2020-04-23,Goa,7,7,0,30,0,WK 16-2020,Apr-2020,2020
2020-04-23,Gujarat,2407,179,103,24,2125,WK 16-2020,Apr-2020,2020
2020-04-23,Haryana,262,140,3,6,119,WK 16-2020,Apr-2020,2020
2020-04-23,Himachal Pradesh,40,18,1,2,21,WK 16-2020,Apr-2020,2020
2020-04-23,Jammu & Kashmir,407,92,5,1,310,WK 16-2020,Apr-2020,2020
2020-04-23,Jharkhand,49,8,3,20,38,WK 16-2020,Apr-2020,2020
2020-04-23,Karnataka,443,141,17,29,285,WK 16-2020,Apr-2020,2020
2020-04-23,Kerala,438,324,3,32,111,WK 16-2020,Apr-2020,2020
2020-04-23,Ladakh,18,14,0,37,4,WK 16-2020,Apr-2020,2020
2020-04-23,Lakshadweep,0,0,0,31,0,WK 16-2020,Apr-2020,2020
2020-04-23,Madhya Pradesh,1695,148,81,23,1466,WK 16-2020,Apr-2020,2020
2020-04-23,Maharashtra,5652,789,269,27,4594,WK 16-2020,Apr-2020,2020
2020-04-23,Manipur,2,2,0,14,0,WK 16-2020,Apr-2020,2020
2020-04-23,Meghalaya,12,0,1,17,11,WK 16-2020,Apr-2020,2020
2020-04-23,Mizoram,1,0,0,15,1,WK 16-2020,Apr-2020,2020
2020-04-23,Nagaland,0,0,0,13,0,WK 16-2020,Apr-2020,2020
2020-04-23,Odisha,83,32,1,21,50,WK 16-2020,Apr-2020,2020
2020-04-23,Puducherry,7,3,0,34,4,WK 16-2020,Apr-2020,2020
2020-04-23,Punjab,277,65,16,3,196,WK 16-2020,Apr-2020,2020
2020-04-23,Rajasthan,1890,230,27,8,1633,WK 16-2020,Apr-2020,2020
2020-04-23,Sikkim,0,0,0,11,0,WK 16-2020,Apr-2020,2020
2020-04-23,Tamil Nadu,1629,662,18,33,949,WK 16-2020,Apr-2020,2020
2020-04-23,Telangana,960,197,24,36,739,WK 16-2020,Apr-2020,2020
2020-04-23,Tripura,2,1,0,16,1,WK 16-2020,Apr-2020,2020
2020-04-23,Uttar Pradesh,1449,173,21,9,1255,WK 16-2020,Apr-2020,2020
2020-04-23,Uttarakhand,46,23,0,5,23,WK 16-2020,Apr-2020,2020
2020-04-23,West Bengal,456,79,15,19,362,WK 16-2020,Apr-2020,2020
2020-04-24,Andaman & Nicobar Island,22,11,0,35,11,WK 16-2020,Apr-2020,2020
2020-04-24,Andhra Pradesh,895,141,27,28,727,WK 16-2020,Apr-2020,2020
2020-04-24,Arunanchal Pradesh,1,1,0,12,0,WK 16-2020,Apr-2020,2020
2020-04-24,Assam,36,19,1,18,16,WK 16-2020,Apr-2020,2020
2020-04-24,Bihar,153,46,2,10,105,WK 16-2020,Apr-2020,2020
2020-04-24,Chandigarh,27,14,0,4,13,WK 16-2020,Apr-2020,2020
2020-04-24,Chhattisgarh,36,28,0,22,8,WK 16-2020,Apr-2020,2020
2020-04-24,Dadara & Nagar Havelli,0,0,0,26,0,WK 16-2020,Apr-2020,2020
2020-04-24,Daman & Diu,0,0,0,25,0,WK 16-2020,Apr-2020,2020
2020-04-24,NCT of Delhi,2376,808,50,7,1518,WK 16-2020,Apr-2020,2020
2020-04-24,Goa,7,7,0,30,0,WK 16-2020,Apr-2020,2020
2020-04-24,Gujarat,2624,258,112,24,2254,WK 16-2020,Apr-2020,2020
2020-04-24,Haryana,272,156,3,6,113,WK 16-2020,Apr-2020,2020
2020-04-24,Himachal Pradesh,40,18,1,2,21,WK 16-2020,Apr-2020,2020
2020-04-24,Jammu & Kashmir,427,92,5,1,330,WK 16-2020,Apr-2020,2020
2020-04-24,Jharkhand,53,8,3,20,42,WK 16-2020,Apr-2020,2020
2020-04-24,Karnataka,445,145,17,29,283,WK 16-2020,Apr-2020,2020
2020-04-24,Kerala,447,324,3,32,120,WK 16-2020,Apr-2020,2020
2020-04-24,Ladakh,18,14,0,37,4,WK 16-2020,Apr-2020,2020
2020-04-24,Lakshadweep,0,0,0,31,0,WK 16-2020,Apr-2020,2020
2020-04-24,Madhya Pradesh,1699,203,83,23,1413,WK 16-2020,Apr-2020,2020
2020-04-24,Maharashtra,6430,840,283,27,5307,WK 16-2020,Apr-2020,2020
2020-04-24,Manipur,2,2,0,14,0,WK 16-2020,Apr-2020,2020
2020-04-24,Meghalaya,12,0,1,17,11,WK 16-2020,Apr-2020,2020
2020-04-24,Mizoram,1,0,0,15,1,WK 16-2020,Apr-2020,2020
2020-04-24,Nagaland,0,0,0,13,0,WK 16-2020,Apr-2020,2020
2020-04-24,Odisha,90,33,1,21,56,WK 16-2020,Apr-2020,2020
2020-04-24,Puducherry,7,3,0,34,4,WK 16-2020,Apr-2020,2020
2020-04-24,Punjab,277,65,16,3,196,WK 16-2020,Apr-2020,2020
2020-04-24,Rajasthan,1964,230,27,8,1707,WK 16-2020,Apr-2020,2020
2020-04-24,Sikkim,0,0,0,11,0,WK 16-2020,Apr-2020,2020
2020-04-24,Tamil Nadu,1683,752,20,33,911,WK 16-2020,Apr-2020,2020
2020-04-24,Telangana,960,197,24,36,739,WK 16-2020,Apr-2020,2020
2020-04-24,Tripura,2,1,0,16,1,WK 16-2020,Apr-2020,2020
2020-04-24,Uttar Pradesh,1510,206,24,9,1280,WK 16-2020,Apr-2020,2020
2020-04-24,Uttarakhand,47,24,0,5,23,WK 16-2020,Apr-2020,2020
2020-04-24,West Bengal,514,103,15,19,396,WK 16-2020,Apr-2020,2020
2020-07-28,Andaman & Nicobar Island,324,182,0,35,142,WK 30-2020,Jul-2020,2020
2020-07-28,Andhra Pradesh,96298,46301,1041,28,48956,WK 30-2020,Jul-2020,2020
2020-07-28,Arunanchal Pradesh,1158,505,3,12,650,WK 30-2020,Jul-2020,2020
2020-07-28,Assam,32228,24040,79,18,8109,WK 30-2020,Jul-2020,2020
2020-07-28,Bihar,39176,25815,244,10,13117,WK 30-2020,Jul-2020,2020
2020-07-28,Chandigarh,887,572,13,04,302,WK 30-2020,Jul-2020,2020
2020-07-28,Chhattisgarh,7450,4944,43,22,2463,WK 30-2020,Jul-2020,2020
2020-07-28,Dadara & Nagar Havelli,914,550,2,26,362,WK 30-2020,Jul-2020,2020
2020-07-28,NCT of Delhi,130606,114875,3827,07,11904,WK 30-2020,Jul-2020,2020
2020-07-28,Goa,4861,3277,35,30,1549,WK 30-2020,Jul-2020,2020
2020-07-28,Gujarat,55822,40365,2326,24,13131,WK 30-2020,Jul-2020,2020
2020-07-28,Haryana,31332,24384,392,06,6556,WK 30-2020,Jul-2020,2020
2020-07-28,Himachal Pradesh,2176,1198,12,02,966,WK 30-2020,Jul-2020,2020
2020-07-28,Jammu & Kashmir,17920,9928,312,01,7680,WK 30-2020,Jul-2020,2020
2020-07-28,Jharkhand,8275,3704,85,20,4486,WK 30-2020,Jul-2020,2020
2020-07-28,Karnataka,96141,35838,1878,29,58425,WK 30-2020,Jul-2020,2020
2020-07-28,Kerala,19025,9300,61,32,9664,WK 30-2020,Jul-2020,2020
2020-07-28,Ladakh,1285,1063,4,37,218,WK 30-2020,Jul-2020,2020
2020-07-28,Lakshadweep,0,0,0,31,0,WK 30-2020,Jul-2020,2020
2020-07-28,Madhya Pradesh,27800,19132,811,23,7857,WK 30-2020,Jul-2020,2020
2020-07-28,Maharashtra,375799,213238,13656,27,148905,WK 30-2020,Jul-2020,2020
2020-07-28,Manipur,2235,1554,0,14,681,WK 30-2020,Jul-2020,2020
2020-07-28,Meghalaya,702,135,5,17,562,WK 30-2020,Jul-2020,2020
2020-07-28,Mizoram,361,193,0,15,168,WK 30-2020,Jul-2020,2020
2020-07-28,Nagaland,1339,549,4,13,786,WK 30-2020,Jul-2020,2020
2020-07-28,Odisha,25389,16793,140,21,8456,WK 30-2020,Jul-2020,2020
2020-07-28,Puducherry,2786,1645,40,34,1101,WK 30-2020,Jul-2020,2020
2020-07-28,Punjab,13218,8810,306,03,4102,WK 30-2020,Jul-2020,2020
2020-07-28,Rajasthan,35909,25353,621,08,9935,WK 30-2020,Jul-2020,2020
2020-07-28,Sikkim,545,148,0,11,397,WK 30-2020,Jul-2020,2020
2020-07-28,Tamil Nadu,213723,156526,3494,33,53703,WK 30-2020,Jul-2020,2020
2020-07-28,Telangana,54059,41332,463,36,12264,WK 30-2020,Jul-2020,2020
2020-07-28,Tripura,3900,2361,13,16,1526,WK 30-2020,Jul-2020,2020
2020-07-28,Uttar Pradesh,66988,41641,1426,09,23921,WK 30-2020,Jul-2020,2020
2020-07-28,Uttarakhand,6104,3566,63,05,2475,WK 30-2020,Jul-2020,2020
2020-07-28,West Bengal,58718,37751,1372,19,19595,WK 30-2020,Jul-2020,2020
2020-07-29,Andaman & Nicobar Island,338,192,1,35,145,WK 30-2020,Jul-2020,2020
2020-07-29,Andhra Pradesh,102349,49558,1090,28,51701,WK 30-2020,Jul-2020,2020
2020-07-29,Arunanchal Pradesh,1239,574,3,12,662,WK 30-2020,Jul-2020,2020
2020-07-29,Assam,33576,25402,86,18,8088,WK 30-2020,Jul-2020,2020
2020-07-29,Bihar,41244,27530,253,10,13461,WK 30-2020,Jul-2020,2020
2020-07-29,Chandigarh,910,575,14,04,321,WK 30-2020,Jul-2020,2020
2020-07-29,Chhattisgarh,7745,5172,44,22,2529,WK 30-2020,Jul-2020,2020
2020-07-29,Dadara & Nagar Havelli,946,564,2,26,380,WK 30-2020,Jul-2020,2020
2020-07-29,NCT of Delhi,131219,116372,3853,07,10994,WK 30-2020,Jul-2020,2020
2020-07-29,Goa,5119,3410,36,30,1673,WK 30-2020,Jul-2020,2020
2020-07-29,Gujarat,56874,41380,2348,24,13146,WK 30-2020,Jul-2020,2020
2020-07-29,Haryana,32127,25046,397,06,6684,WK 30-2020,Jul-2020,2020
2020-07-29,Himachal Pradesh,2270,1216,14,02,1040,WK 30-2020,Jul-2020,2020
2020-07-29,Jammu & Kashmir,18390,10402,321,01,7667,WK 30-2020,Jul-2020,2020
2020-07-29,Jharkhand,8683,3770,89,20,4824,WK 30-2020,Jul-2020,2020
2020-07-29,Karnataka,101465,37685,1953,29,61827,WK 30-2020,Jul-2020,2020
2020-07-29,Kerala,19727,10045,63,32,9619,WK 30-2020,Jul-2020,2020
2020-07-29,Ladakh,1306,1066,4,37,236,WK 30-2020,Jul-2020,2020
2020-07-29,Lakshadweep,0,0,0,31,0,WK 30-2020,Jul-2020,2020
2020-07-29,Madhya Pradesh,28589,19791,820,23,7978,WK 30-2020,Jul-2020,2020
2020-07-29,Maharashtra,383723,221944,13883,27,147896,WK 30-2020,Jul-2020,2020
2020-07-29,Manipur,2286,1596,0,14,690,WK 30-2020,Jul-2020,2020
2020-07-29,Meghalaya,738,186,5,17,547,WK 30-2020,Jul-2020,2020
2020-07-29,Mizoram,384,193,0,15,191,WK 30-2020,Jul-2020,2020
2020-07-29,Nagaland,1385,569,5,13,811,WK 30-2020,Jul-2020,2020
2020-07-29,Odisha,26892,17374,147,21,9371,WK 30-2020,Jul-2020,2020
2020-07-29,Puducherry,2872,1720,43,34,1109,WK 30-2020,Jul-2020,2020
2020-07-29,Punjab,13769,9064,318,03,4387,WK 30-2020,Jul-2020,2020
2020-07-29,Rajasthan,36878,26123,631,08,10124,WK 30-2020,Jul-2020,2020
2020-07-29,Sikkim,555,174,1,11,380,WK 30-2020,Jul-2020,2020
2020-07-29,Tamil Nadu,220716,162249,3571,33,54896,WK 30-2020,Jul-2020,2020
2020-07-29,Telangana,57142,42909,480,36,13753,WK 30-2020,Jul-2020,2020
2020-07-29,Tripura,4049,2467,17,16,1565,WK 30-2020,Jul-2020,2020
2020-07-29,Uttar Pradesh,70493,42833,1456,09,26204,WK 30-2020,Jul-2020,2020
2020-07-29,Uttarakhand,6328,3675,66,05,2587,WK 30-2020,Jul-2020,2020
2020-07-29,West Bengal,60803,39917,1411,19,19475,WK 30-2020,Jul-2020,2020
2020-07-30,Andaman & Nicobar Island,363,196,1,35,166,WK 30-2020,Jul-2020,2020
2020-07-30,Andhra Pradesh,110297,52622,1148,28,56527,WK 30-2020,Jul-2020,2020
2020-07-30,Arunanchal Pradesh,1330,617,3,12,710,WK 30-2020,Jul-2020,2020
2020-07-30,Assam,34947,26618,88,18,8241,WK 30-2020,Jul-2020,2020
2020-07-30,Bihar,43843,28856,269,10,14718,WK 30-2020,Jul-2020,2020
2020-07-30,Chandigarh,934,599,14,04,321,WK 30-2020,Jul-2020,2020
2020-07-30,Chhattisgarh,8257,5439,46,22,2772,WK 30-2020,Jul-2020,2020
2020-07-30,Dadara & Nagar Havelli,982,596,2,26,384,WK 30-2020,Jul-2020,2020
2020-07-30,NCT of Delhi,132275,117507,3881,07,10887,WK 30-2020,Jul-2020,2020
2020-07-30,Goa,5287,3595,36,30,1656,WK 30-2020,Jul-2020,2020
2020-07-30,Gujarat,57982,42412,2372,24,13198,WK 30-2020,Jul-2020,2020
2020-07-30,Haryana,32876,25758,406,06,6712,WK 30-2020,Jul-2020,2020
2020-07-30,Himachal Pradesh,2330,1234,14,02,1082,WK 30-2020,Jul-2020,2020
2020-07-30,Jammu & Kashmir,18879,10885,333,01,7661,WK 30-2020,Jul-2020,2020
2020-07-30,Jharkhand,9078,3868,89,20,5121,WK 30-2020,Jul-2020,2020
2020-07-30,Karnataka,107001,40504,2055,29,64442,WK 30-2020,Jul-2020,2020
2020-07-30,Kerala,20894,10724,67,32,10103,WK 30-2020,Jul-2020,2020
2020-07-30,Ladakh,1327,1067,6,37,254,WK 30-2020,Jul-2020,2020
2020-07-30,Lakshadweep,0,0,0,31,0,WK 30-2020,Jul-2020,2020
2020-07-30,Madhya Pradesh,29217,20343,830,23,8044,WK 30-2020,Jul-2020,2020
2020-07-30,Maharashtra,391440,232277,14165,27,144998,WK 30-2020,Jul-2020,2020
2020-07-30,Manipur,2317,1612,0,14,705,WK 30-2020,Jul-2020,2020
2020-07-30,Meghalaya,779,194,5,17,580,WK 30-2020,Jul-2020,2020
2020-07-30,Mizoram,384,198,0,15,186,WK 30-2020,Jul-2020,2020
2020-07-30,Nagaland,1460,577,5,13,878,WK 30-2020,Jul-2020,2020
2020-07-30,Odisha,28107,18061,154,21,9892,WK 30-2020,Jul-2020,2020
2020-07-30,Puducherry,3011,1782,47,34,1182,WK 30-2020,Jul-2020,2020
2020-07-30,Punjab,14378,9752,336,03,4290,WK 30-2020,Jul-2020,2020
2020-07-30,Rajasthan,38514,27202,644,08,10668,WK 30-2020,Jul-2020,2020
2020-07-30,Sikkim,579,186,1,11,392,WK 30-2020,Jul-2020,2020
2020-07-30,Tamil Nadu,227688,166956,3659,33,57073,WK 30-2020,Jul-2020,2020
2020-07-30,Telangana,57142,42909,480,36,13753,WK 30-2020,Jul-2020,2020
2020-07-30,Tripura,4269,2621,21,16,1627,WK 30-2020,Jul-2020,2020
2020-07-30,Uttar Pradesh,73951,44520,1497,09,27934,WK 30-2020,Jul-2020,2020
2020-07-30,Uttarakhand,6587,3720,70,05,2797,WK 30-2020,Jul-2020,2020
2020-07-30,West Bengal,62964,42022,1449,19,19493,WK 30-2020,Jul-2020,2020
2020-07-31,Andaman & Nicobar Island,428,201,2,35,225,WK 30-2020,Jul-2020,2020
2020-07-31,Andhra Pradesh,120390,55406,1213,28,63771,WK 30-2020,Jul-2020,2020
2020-07-31,Arunanchal Pradesh,1410,677,3,12,730,WK 30-2020,Jul-2020,2020
2020-07-31,Assam,36295,27832,92,18,8371,WK 30-2020,Jul-2020,2020
2020-07-31,Bihar,46080,30320,278,10,15482,WK 30-2020,Jul-2020,2020
2020-07-31,Chandigarh,978,611,14,04,353,WK 30-2020,Jul-2020,2020
2020-07-31,Chhattisgarh,8539,5636,48,22,2855,WK 30-2020,Jul-2020,2020
2020-07-31,Dadara & Nagar Havelli,1026,648,2,26,376,WK 30-2020,Jul-2020,2020
2020-07-31,NCT of Delhi,133310,118633,3907,07,10770,WK 30-2020,Jul-2020,2020
2020-07-31,Goa,5489,3784,39,30,1666,WK 30-2020,Jul-2020,2020
2020-07-31,Gujarat,59126,43195,2396,24,13535,WK 30-2020,Jul-2020,2020
2020-07-31,Haryana,33631,26420,413,06,6798,WK 30-2020,Jul-2020,2020
2020-07-31,Himachal Pradesh,2403,1332,14,02,1057,WK 30-2020,Jul-2020,2020
2020-07-31,Jammu & Kashmir,19419,11322,348,01,7749,WK 30-2020,Jul-2020,2020
2020-07-31,Jharkhand,9861,4035,98,20,5728,WK 30-2020,Jul-2020,2020
2020-07-31,Karnataka,112504,42901,2147,29,67456,WK 30-2020,Jul-2020,2020
2020-07-31,Kerala,21797,11365,68,32,10364,WK 30-2020,Jul-2020,2020
2020-07-31,Ladakh,1347,1080,6,37,261,WK 30-2020,Jul-2020,2020
2020-07-31,Lakshadweep,0,0,0,31,0,WK 30-2020,Jul-2020,2020
2020-07-31,Madhya Pradesh,30134,20934,843,23,8357,WK 30-2020,Jul-2020,2020
2020-07-31,Maharashtra,400651,239755,14463,27,146433,WK 30-2020,Jul-2020,2020
2020-07-31,Manipur,2458,1639,0,14,819,WK 30-2020,Jul-2020,2020
2020-07-31,Meghalaya,784,207,5,17,572,WK 30-2020,Jul-2020,2020
2020-07-31,Mizoram,398,215,0,15,183,WK 30-2020,Jul-2020,2020
2020-07-31,Nagaland,1513,595,5,13,913,WK 30-2020,Jul-2020,2020
2020-07-31,Odisha,29175,18939,159,21,10077,WK 30-2020,Jul-2020,2020
2020-07-31,Puducherry,3177,1874,47,34,1256,WK 30-2020,Jul-2020,2020
2020-07-31,Punjab,14946,10213,361,03,4372,WK 30-2020,Jul-2020,2020
2020-07-31,Rajasthan,38964,27569,650,08,10745,WK 30-2020,Jul-2020,2020
2020-07-31,Sikkim,596,198,1,11,397,WK 30-2020,Jul-2020,2020
2020-07-31,Tamil Nadu,234114,172883,3741,33,57490,WK 30-2020,Jul-2020,2020
2020-07-31,Telangana,58906,43751,492,36,14663,WK 30-2020,Jul-2020,2020
2020-07-31,Tripura,4485,2678,21,16,1786,WK 30-2020,Jul-2020,2020
2020-07-31,Uttar Pradesh,77334,45807,1530,09,29997,WK 30-2020,Jul-2020,2020
2020-07-31,Uttarakhand,6866,3811,72,05,2983,WK 30-2020,Jul-2020,2020
2020-07-31,West Bengal,65258,44116,1490,19,19652,WK 30-2020,Jul-2020,2020
2020-08-01,Andaman & Nicobar Island,471,201,4,35,266,WK 30-2020,Aug-2020,2020
2020-08-01,Andhra Pradesh,130557,60024,1281,28,69252,WK 30-2020,Aug-2020,2020
2020-08-01,Arunanchal Pradesh,1484,827,3,12,654,WK 30-2020,Aug-2020,2020
2020-08-01,Assam,38407,29080,94,18,9233,WK 30-2020,Aug-2020,2020
2020-08-01,Bihar,48477,31350,282,10,16845,WK 30-2020,Aug-2020,2020
2020-08-01,Chandigarh,1016,647,14,04,355,WK 30-2020,Aug-2020,2020
2020-08-01,Chhattisgarh,8761,5921,51,22,2789,WK 30-2020,Aug-2020,2020
2020-08-01,Dadara & Nagar Havelli,1064,668,2,26,394,WK 30-2020,Aug-2020,2020
2020-08-01,NCT of Delhi,134403,119724,3936,07,10743,WK 30-2020,Aug-2020,2020
2020-08-01,Goa,5704,4005,42,30,1657,WK 30-2020,Aug-2020,2020
2020-08-01,Gujarat,60285,44074,2418,24,13793,WK 30-2020,Aug-2020,2020
2020-08-01,Haryana,34254,27340,417,06,6497,WK 30-2020,Aug-2020,2020
2020-08-01,Himachal Pradesh,2506,1387,14,02,1105,WK 30-2020,Aug-2020,2020
2020-08-01,Jammu & Kashmir,19869,11842,365,01,7662,WK 30-2020,Aug-2020,2020
2020-08-01,Jharkhand,10167,4176,103,20,5888,WK 30-2020,Aug-2020,2020
2020-08-01,Karnataka,118632,46694,2230,29,69708,WK 30-2020,Aug-2020,2020
2020-08-01,Kerala,22303,12159,70,32,10074,WK 30-2020,Aug-2020,2020
2020-08-01,Ladakh,1378,1094,7,37,277,WK 30-2020,Aug-2020,2020
2020-08-01,Lakshadweep,0,0,0,31,0,WK 30-2020,Aug-2020,2020
2020-08-01,Madhya Pradesh,30968,21657,857,23,8454,WK 30-2020,Aug-2020,2020
2020-08-01,Maharashtra,411798,248615,14729,27,148454,WK 30-2020,Aug-2020,2020
2020-08-01,Manipur,2505,1672,4,14,829,WK 30-2020,Aug-2020,2020
2020-08-01,Meghalaya,803,210,5,17,588,WK 30-2020,Aug-2020,2020
2020-08-01,Mizoram,408,234,0,15,174,WK 30-2020,Aug-2020,2020
2020-08-01,Nagaland,1566,625,5,13,936,WK 30-2020,Aug-2020,2020
2020-08-01,Odisha,30378,19746,169,21,10463,WK 30-2020,Aug-2020,2020
2020-08-01,Puducherry,3298,1958,48,34,1292,WK 30-2020,Aug-2020,2020
2020-08-01,Punjab,15456,10509,370,03,4577,WK 30-2020,Aug-2020,2020
2020-08-01,Rajasthan,40145,28385,663,08,11097,WK 30-2020,Aug-2020,2020
2020-08-01,Sikkim,610,214,1,11,395,WK 30-2020,Aug-2020,2020
2020-08-01,Tamil Nadu,239978,178178,3838,33,57962,WK 30-2020,Aug-2020,2020
2020-08-01,Telangana,60717,44572,505,36,15640,WK 30-2020,Aug-2020,2020
2020-08-01,Tripura,4706,2962,21,16,1723,WK 30-2020,Aug-2020,2020
2020-08-01,Uttar Pradesh,81039,46803,1587,09,32649,WK 30-2020,Aug-2020,2020
2020-08-01,Uttarakhand,7065,3996,76,05,2993,WK 30-2020,Aug-2020,2020
2020-08-01,West Bengal,67692,46256,1536,19,19900,WK 30-2020,Aug-2020,2020
2020-08-02,Andaman & Nicobar Island,548,214,5,35,329,WK 31-2020,Aug-2020,2020
2020-08-02,Andhra Pradesh,140933,63864,1349,28,75720,WK 31-2020,Aug-2020,2020
2020-08-02,Arunanchal Pradesh,1591,918,3,12,670,WK 31-2020,Aug-2020,2020
2020-08-02,Assam,40269,30357,98,18,9814,WK 31-2020,Aug-2020,2020
2020-08-02,Bihar,51233,33358,296,10,17579,WK 31-2020,Aug-2020,2020
2020-08-02,Chandigarh,1051,667,15,04,369,WK 31-2020,Aug-2020,2020
2020-08-02,Chhattisgarh,9086,6230,53,22,2803,WK 31-2020,Aug-2020,2020
2020-08-02,Dadara & Nagar Havelli,1100,686,2,26,412,WK 31-2020,Aug-2020,2020
2020-08-02,NCT of Delhi,135598,120930,3963,07,10705,WK 31-2020,Aug-2020,2020
2020-08-02,Goa,5913,4211,45,30,1657,WK 31-2020,Aug-2020,2020
2020-08-02,Gujarat,61438,44907,2441,24,14090,WK 31-2020,Aug-2020,2020
2020-08-02,Haryana,34965,28227,421,06,6317,WK 31-2020,Aug-2020,2020
2020-08-02,Himachal Pradesh,2564,1459,14,02,1091,WK 31-2020,Aug-2020,2020
2020-08-02,Jammu & Kashmir,20359,12217,377,01,7765,WK 31-2020,Aug-2020,2020
2020-08-02,Jharkhand,10958,4314,106,20,6538,WK 31-2020,Aug-2020,2020
2020-08-02,Karnataka,124115,49788,2314,29,72013,WK 31-2020,Aug-2020,2020
